season,week,team,pass_off_faced,pass_off_norm_faced,pass_off_ptile_faced,pass_def_faced,pass_def_norm_faced,pass_def_ptile_faced,rush_off_faced,rush_off_norm_faced,rush_off_ptile_faced,rush_def_faced,rush_def_norm_faced,rush_def_ptile_faced,st_off_faced,st_off_norm_faced,st_off_ptile_faced,st_def_faced,st_def_norm_faced,st_def_ptile_faced
2024,16,PIT,0.4302,0.2419,0.7048,1.007,1.8236,0.8691,-0.288,-0.2119,0.3283,0.4164,0.2681,0.2952,0.0478,0.2593,0.8664,0.1381,-0.0481,0.6974
2024,17,PIT,0.4458,0.2753,0.7242,1.1898,2.1161,0.9095,-0.2622,-0.1708,0.4384,0.4588,0.3216,0.3895,0.0236,0.2221,0.7978,0.14,-0.0495,0.6942
2024,18,PIT,0.4592,0.2572,0.7132,1.3798,2.5449,0.9536,-0.3264,-0.25,0.2382,0.4638,0.3272,0.4002,0.0034,0.1877,0.7187,0.127,-0.0747,0.637
2025,1,PIT,-0.4438,-0.3652,0.3014,0.3412,0.327,0.4457,-0.2614,-0.2005,0.3608,0.1299,0.2656,0.2905,0.177,0.2166,0.7858,0.1464,-0.0968,0.5884
2025,2,PIT,-0.3481,-0.3236,0.3259,-0.0388,0.0036,0.3397,-0.1487,-0.1634,0.4585,0.2443,0.3341,0.4119,-0.0074,0.1249,0.5514,0.1506,-0.0666,0.6567
2025,3,PIT,-0.7647,-0.7689,0.1071,-0.1345,-0.2015,0.2795,-0.1463,-0.1535,0.4866,0.0099,0.1374,0.1132,0.1625,0.3,0.9236,0.1078,-0.0985,0.5856
2025,4,PIT,0.0847,0.0165,0.5547,-0.3898,-0.4565,0.2149,-0.0557,-0.0577,0.7272,0.0202,0.0896,0.0691,0.0989,0.2658,0.878,0.0448,-0.1749,0.4086
2025,5,PIT,0.0847,0.0232,0.5586,-0.3898,-0.5616,0.1884,-0.0557,-0.0434,0.7588,0.0202,0.0514,0.0443,0.0989,0.2825,0.9015,0.0448,-0.185,0.385
2025,6,PIT,0.1891,0.1333,0.6328,-1.9178,-2.2524,0.0101,0.0069,0.0522,0.9213,0.1175,0.1295,0.1044,0.0906,0.2799,0.8981,-0.0744,-0.3586,0.0874
2025,7,PIT,-0.1672,-0.273,0.3576,-1.9035,-2.4657,0.0059,-0.1738,-0.1548,0.4816,0.1593,0.1245,0.0996,0.0747,0.2731,0.889,0.0243,-0.2235,0.3023
2025,8,PIT,-0.0642,-0.1669,0.4294,-1.0227,-1.4617,0.0523,-0.1279,-0.0861,0.6581,0.313,0.2711,0.301,-0.0122,0.1551,0.6351,0.001,-0.2742,0.2054
2025,9,PIT,-0.0632,-0.1578,0.435,-0.5685,-0.9258,0.121,-0.1267,-0.0712,0.6967,0.4831,0.4589,0.6395,-0.0454,0.1078,0.5025,0.0145,-0.262,0.2254
2025,10,PIT,0.064,-0.0031,0.5397,-0.2312,-0.561,0.1886,-0.213,-0.1763,0.4216,0.4061,0.3557,0.4523,-0.0255,0.1464,0.6119,0.0607,-0.2001,0.352
2025,11,PIT,-0.1713,-0.3412,0.3163,-0.1559,-0.4628,0.2134,-0.3299,-0.3138,0.1205,0.4839,0.4454,0.6156,-0.0479,0.1103,0.5097,0.0666,-0.196,0.3611
2025,12,PIT,-0.161,-0.3434,0.3147,-0.1768,-0.5801,0.1842,-0.3688,-0.3658,0.0585,0.5103,0.466,0.6513,-0.0226,0.1629,0.6569,0.0878,-0.1691,0.4222
2025,13,PIT,0.1055,-0.0737,0.4913,0.2359,0.3601,0.4556,-0.4017,-0.3712,0.0533,0.5618,0.4895,0.6905,-0.0583,0.0659,0.3808,0.0868,-0.1313,0.5104
2025,14,PIT,0.1394,-0.0558,0.5032,0.3486,0.5539,0.5199,-0.3747,-0.3325,0.0956,0.6571,0.5975,0.837,-0.0604,0.0639,0.3762,0.1309,-0.0594,0.6724
2025,15,PIT,0.321,0.1635,0.6526,0.0069,0.0832,0.3642,-0.3687,-0.3223,0.1073,0.6685,0.6113,0.8527,-0.1037,-0.0148,0.1882,0.1634,-0.0042,0.7781
2025,16,PIT,0.3405,0.1162,0.6221,0.2906,0.6253,0.5459,-0.3864,-0.3424,0.0814,0.7238,0.6932,0.9224,-0.0846,0.021,0.2682,0.2029,0.0647,0.8767
2025,17,PIT,0.5415,0.4114,0.7986,-0.3632,-0.3903,0.2297,-0.3748,-0.3237,0.1055,0.6611,0.5864,0.824,-0.051,0.0839,0.4334,0.1641,-0.0079,0.7723
2025,18,PIT,0.6247,0.4893,0.8361,-0.353,-0.2718,0.2603,-0.3383,-0.2658,0.2022,0.7718,0.7009,0.9275,-0.0792,0.0317,0.2938,0.1662,-0.0079,0.7723
2026,1,PIT,0.6247,0.3449,0.7651,-0.353,-0.0481,0.3238,-0.3383,-0.2421,0.2555,0.7718,0.5755,0.812,-0.0792,0.0905,0.4533,0.1662,-0.0852,0.615
1999,1,SEA,0.1889,0.0609,0.5837,-0.0386,0.3662,0.4581,0.1467,-0.022,0.8041,0.1171,0.3265,0.3988,-0.2881,-0.0195,0.1785,-0.3194,-0.2762,0.2021
1999,2,SEA,0.359,0.2979,0.7387,-0.5187,-0.0055,0.3369,0.0332,-0.0578,0.727,-0.0269,0.234,0.2394,0.0978,0.1568,0.6391,-0.135,-0.216,0.3185
1999,3,SEA,0.5762,0.5449,0.8592,-0.0938,0.2731,0.4259,-0.0174,-0.0695,0.7,0.0297,0.247,0.2622,0.1724,0.2295,0.8116,0.0194,-0.0904,0.6033
1999,4,SEA,0.3876,0.3436,0.7642,0.4258,0.8612,0.6245,0.027,-0.0338,0.7808,0.0212,0.2294,0.2311,0.0589,0.1362,0.5836,-0.133,-0.2467,0.2554
1999,5,SEA,0.3876,0.3444,0.7648,0.4258,0.8801,0.6308,0.027,-0.0289,0.7912,0.0212,0.2197,0.2162,0.0589,0.1404,0.5947,-0.133,-0.2517,0.2453
1999,6,SEA,0.4339,0.4654,0.825,0.3752,0.8349,0.6159,0.0652,0.0136,0.8683,-0.0499,0.1614,0.138,0.1594,0.2614,0.8693,-0.0494,-0.1465,0.4729
1999,7,SEA,0.4594,0.5085,0.8442,0.4217,0.913,0.6411,0.0953,0.0423,0.9081,-0.0165,0.1677,0.1456,0.086,0.1709,0.6774,-0.0993,-0.2183,0.3139
1999,8,SEA,0.547,0.5974,0.879,0.2874,0.7562,0.5917,0.0152,-0.0123,0.8223,-0.0096,0.1702,0.1491,0.1419,0.2508,0.8522,-0.0554,-0.1455,0.4755
1999,9,SEA,0.2601,0.2723,0.7223,0.0277,0.4727,0.4937,-0.0211,-0.0372,0.7727,-0.0214,0.1588,0.135,0.0563,0.1236,0.5482,-0.1719,-0.3329,0.1182
1999,10,SEA,0.2381,0.2312,0.698,-0.0204,0.4383,0.4826,-0.044,-0.0513,0.7417,0.0655,0.2064,0.1949,0.0075,0.0397,0.3142,-0.1524,-0.3088,0.1501
1999,11,SEA,0.4694,0.4612,0.8235,0.0553,0.6571,0.5572,-0.0637,-0.0908,0.6463,0.0172,0.1922,0.1754,0.0476,0.1034,0.4911,-0.1236,-0.2705,0.2116
1999,12,SEA,0.6318,0.6282,0.8897,-0.0644,0.5374,0.514,-0.0546,-0.0752,0.6876,0.0066,0.1654,0.1425,0.0287,0.0722,0.4001,-0.1334,-0.3041,0.1571
1999,13,SEA,0.5548,0.5684,0.867,0.116,0.7842,0.6009,-0.0743,-0.0794,0.6753,0.0048,0.1468,0.122,0.0343,0.085,0.436,-0.1327,-0.312,0.1459
1999,14,SEA,0.4226,0.401,0.7932,-0.1257,0.4672,0.4919,-0.0624,-0.0588,0.7245,0.0081,0.1346,0.1093,0.0106,0.0498,0.3359,-0.1114,-0.2747,0.2046
1999,15,SEA,0.5868,0.5794,0.872,-0.1808,0.395,0.4687,-0.0856,-0.0663,0.7071,0.0309,0.1375,0.1134,0.0297,0.0831,0.431,-0.0756,-0.2128,0.3255
1999,16,SEA,0.696,0.6414,0.8954,-0.0355,0.6529,0.5554,-0.1171,-0.0858,0.6591,0.0875,0.1646,0.1418,-0.0065,0.0153,0.2549,-0.0874,-0.2279,0.2934
1999,17,SEA,0.6224,0.5097,0.8451,0.0654,0.788,0.6021,-0.1654,-0.1176,0.5793,0.1215,0.1806,0.162,0.0159,0.0503,0.3371,-0.0357,-0.1276,0.5188
2000,1,SEA,1.1536,0.6821,0.9087,-1.9891,-0.73,0.1554,-0.1107,-0.1428,0.5158,-0.4949,0.0777,0.0608,0.3141,0.229,0.8107,0.5435,0.1208,0.93
2000,2,SEA,1.0413,0.8906,0.9526,1.5819,1.5314,0.8114,0.0628,-0.0411,0.7636,0.5069,0.5084,0.719,0.0982,0.1571,0.6401,0.0309,-0.097,0.5878
2000,3,SEA,0.7784,0.747,0.9256,0.7915,1.0491,0.6832,-0.0248,-0.0747,0.6888,0.2004,0.3447,0.4322,-0.0622,0.0309,0.2922,-0.2157,-0.2898,0.1783
2000,4,SEA,0.5322,0.4925,0.8375,-0.4495,-0.0145,0.3342,-0.0326,-0.0773,0.6816,0.0869,0.2703,0.2998,0.0331,0.1089,0.506,0.0507,-0.041,0.7112
2000,5,SEA,0.6392,0.6007,0.8807,-0.0321,0.4156,0.4755,-0.0862,-0.1148,0.5859,-0.0413,0.1798,0.1609,0.0467,0.1253,0.5526,0.031,-0.0554,0.6805
2000,6,SEA,0.4515,0.4848,0.8335,0.3573,0.8154,0.6105,-0.1812,-0.1829,0.4041,0.124,0.2771,0.3108,0.1204,0.2135,0.7794,0.1532,0.1278,0.9358
2000,7,SEA,0.3188,0.3476,0.7661,1.0678,1.662,0.8393,-0.1566,-0.1571,0.4753,0.2573,0.3547,0.4495,0.0674,0.1461,0.6113,0.0544,0.0256,0.8268
2000,8,SEA,0.7242,0.7989,0.9363,0.7769,1.3358,0.7647,-0.0864,-0.0927,0.6407,0.2286,0.3311,0.4071,0.2072,0.3455,0.9599,-0.0791,-0.1849,0.3851
2000,9,SEA,0.6997,0.8025,0.9369,1.1005,1.7593,0.8578,-0.1103,-0.1064,0.6063,0.2286,0.3237,0.3941,0.1311,0.2354,0.8236,-0.1575,-0.3096,0.149
2000,10,SEA,0.6754,0.7752,0.9317,0.9186,1.5875,0.8241,-0.0757,-0.0755,0.6869,0.2146,0.3045,0.3599,0.0854,0.1604,0.6503,-0.1452,-0.2962,0.1682
2000,11,SEA,0.5149,0.5152,0.8471,0.8617,1.6527,0.8375,-0.0896,-0.1107,0.5954,0.2278,0.3515,0.4439,0.1069,0.1993,0.7471,-0.0825,-0.2008,0.3509
2000,12,SEA,0.5149,0.4879,0.8353,0.8617,1.7223,0.8515,-0.0896,-0.1025,0.6159,0.2278,0.3406,0.4248,0.1069,0.203,0.7561,-0.0825,-0.2084,0.3349
2000,13,SEA,0.4902,0.4879,0.8353,0.8422,1.7452,0.8556,-0.1352,-0.1277,0.5532,0.309,0.3931,0.5203,0.055,0.1195,0.5354,-0.1248,-0.2967,0.1674
2000,14,SEA,0.4311,0.4121,0.7989,0.3632,1.1578,0.7145,-0.1904,-0.1606,0.4666,0.2616,0.3411,0.4258,0.0884,0.1785,0.6944,-0.0812,-0.2165,0.3176
2000,15,SEA,0.5586,0.5431,0.8579,0.2611,1.0114,0.672,-0.2334,-0.1863,0.3943,0.3438,0.3956,0.5253,0.0948,0.1912,0.728,-0.0863,-0.2342,0.2803
2000,16,SEA,0.6389,0.569,0.8673,0.5059,1.4026,0.7808,-0.1937,-0.1472,0.5041,0.3706,0.4088,0.5485,0.1009,0.1984,0.7458,-0.1275,-0.3067,0.1531
2000,17,SEA,0.7266,0.6385,0.8938,0.5754,1.481,0.7995,-0.1819,-0.1307,0.5456,0.2865,0.3236,0.3938,0.0334,0.0818,0.4267,-0.189,-0.4414,0.0312
2001,1,SEA,-1.2356,-0.7329,0.1191,-2.9872,-1.134,0.0887,-1.0678,-0.5427,0.0026,-0.257,0.1535,0.1295,0.0074,0.1032,0.4907,0.3553,0.0244,0.8254
2001,2,SEA,-0.1947,-0.1106,0.4658,-1.0556,-0.4323,0.22,-0.5892,-0.3664,0.0581,-0.0205,0.194,0.1773,-0.2572,-0.0574,0.1139,0.3177,0.0855,0.899
2001,3,SEA,-0.1261,-0.0934,0.4781,0.513,0.6319,0.5483,-0.4484,-0.3317,0.0964,0.1321,0.2472,0.2624,-0.0251,0.0676,0.3853,0.3402,0.1528,0.9519
2001,4,SEA,-0.1055,-0.1111,0.4655,-0.4312,-0.1605,0.291,-0.2652,-0.2085,0.3372,0.1139,0.2203,0.217,-0.0531,0.0294,0.2884,0.1376,0.0346,0.8407
2001,5,SEA,-0.0929,-0.1008,0.4741,0.304,0.545,0.5166,-0.2283,-0.1819,0.4067,0.4156,0.4043,0.5404,-0.1084,-0.0452,0.1323,0.0726,-0.0246,0.7425
2001,6,SEA,-0.0929,-0.0747,0.4902,0.304,0.5502,0.5182,-0.2283,-0.1759,0.4222,0.4156,0.3973,0.529,-0.1084,-0.0446,0.1336,0.0726,-0.0034,0.7796
2001,7,SEA,0.1469,0.1855,0.6683,0.249,0.4716,0.4934,-0.1945,-0.1383,0.5269,0.3662,0.3454,0.4337,-0.0911,-0.0427,0.1375,0.0491,-0.0069,0.7737
2001,8,SEA,0.1268,0.1537,0.6465,-0.1421,0.0364,0.3494,-0.313,-0.2313,0.2816,0.3858,0.3543,0.4485,-0.0911,-0.0628,0.1054,0.0398,-0.0131,0.7628
2001,9,SEA,0.154,0.1879,0.6695,0.5209,0.8149,0.6103,-0.2714,-0.1859,0.3953,0.4716,0.4083,0.5474,-0.0933,-0.0748,0.0892,0.0274,-0.0341,0.7243
2001,10,SEA,0.2052,0.2524,0.711,-0.044,0.1381,0.383,-0.3392,-0.2353,0.272,0.3905,0.3348,0.4139,-0.0863,-0.0813,0.0808,-0.0156,-0.0896,0.6048
2001,11,SEA,0.1037,0.1457,0.6423,-0.1222,0.0143,0.3429,-0.3833,-0.2665,0.2007,0.4791,0.3928,0.5198,-0.0937,-0.0958,0.066,0.0224,-0.0322,0.729
2001,12,SEA,0.1872,0.219,0.6896,-0.1026,0.0478,0.3523,-0.3174,-0.2043,0.3487,0.4602,0.3696,0.4774,-0.1424,-0.1645,0.02,0.0153,-0.0323,0.7288
2001,13,SEA,0.2347,0.2734,0.7232,-0.1278,0.0444,0.3516,-0.3439,-0.2188,0.3105,0.5286,0.4144,0.5578,-0.1247,-0.1421,0.032,0.052,0.0332,0.8381
2001,14,SEA,0.3493,0.4032,0.7941,-0.4551,-0.3964,0.2285,-0.3193,-0.1872,0.392,0.5436,0.4148,0.5587,-0.0817,-0.0777,0.0862,-0.0333,-0.1205,0.5358
2001,15,SEA,0.3653,0.4136,0.7997,-0.5536,-0.4763,0.21,-0.2833,-0.1459,0.5067,0.5101,0.3788,0.4943,-0.0728,-0.0716,0.0933,-0.0301,-0.1147,0.5487
2001,16,SEA,0.3061,0.2589,0.7145,-0.4683,-0.2697,0.261,-0.2556,-0.1142,0.587,0.4904,0.3564,0.4537,-0.0681,-0.0707,0.094,0.0034,-0.0534,0.685
2001,17,SEA,0.2632,0.1692,0.6562,-0.3954,-0.136,0.2973,-0.2667,-0.1172,0.5808,0.5874,0.4222,0.5721,-0.1122,-0.1482,0.028,-0.0198,-0.0922,0.5986
2002,1,SEA,0.1444,0.0375,0.5672,4.4877,2.4975,0.9495,-0.4979,-0.2827,0.1702,0.7274,0.4853,0.6846,0.3108,0.2228,0.799,0.2841,-0.0124,0.764
2002,2,SEA,-0.5283,-0.4079,0.2768,2.7497,2.1258,0.9112,-0.5616,-0.3502,0.0728,0.4829,0.4079,0.5462,0.0035,0.0926,0.4588,-0.0005,-0.1221,0.5313
2002,3,SEA,-0.4132,-0.3685,0.2988,2.1268,2.0484,0.901,-0.4169,-0.3,0.1403,0.2415,0.2925,0.3388,0.0336,0.1097,0.5077,0.0009,-0.1122,0.5546
2002,4,SEA,-0.9743,-0.9084,0.0675,2.0092,2.281,0.9294,-0.4363,-0.3095,0.1263,0.5254,0.426,0.5803,0.0154,0.0892,0.4492,-0.1641,-0.2434,0.2625
2002,5,SEA,-0.9743,-0.9393,0.0606,2.0092,2.3271,0.9349,-0.4363,-0.3178,0.1131,0.5254,0.4151,0.5594,0.0154,0.0895,0.4506,-0.1641,-0.2512,0.2465
2002,6,SEA,-0.8585,-0.8965,0.0705,2.4046,3.0474,0.981,-0.3664,-0.2657,0.2023,0.8532,0.6186,0.8608,-0.0973,-0.0379,0.1453,-0.2573,-0.3767,0.0707
2002,7,SEA,-0.6914,-0.791,0.0986,2.017,2.7099,0.9642,-0.4032,-0.2911,0.1545,1.0636,0.7421,0.9508,-0.0559,-0.005,0.2081,-0.2901,-0.4566,0.0244
2002,8,SEA,-0.7481,-0.909,0.0673,0.9884,1.4883,0.8008,-0.3488,-0.2331,0.277,0.9958,0.7063,0.9308,0.0382,0.106,0.4978,-0.3104,-0.493,0.0136
2002,9,SEA,-0.4457,-0.5967,0.1772,0.6983,1.2053,0.7274,-0.3929,-0.2632,0.2082,1.0319,0.7251,0.9422,-0.0458,-0.01,0.1983,-0.3769,-0.5864,0.0027
2002,10,SEA,-0.5545,-0.7709,0.1062,0.6758,1.209,0.7288,-0.4219,-0.281,0.1724,0.9341,0.6431,0.8828,-0.0112,0.0258,0.2782,-0.2962,-0.5126,0.0098
2002,11,SEA,-0.4773,-0.6956,0.1332,0.7374,1.3166,0.7591,-0.4051,-0.2601,0.2152,1.0376,0.7018,0.9278,-0.049,-0.0302,0.1587,-0.3175,-0.5562,0.0045
2002,12,SEA,-0.6252,-0.9103,0.0669,0.9668,1.7584,0.8575,-0.5128,-0.3539,0.069,1.1907,0.8076,0.9765,-0.0881,-0.0861,0.0768,-0.2879,-0.5456,0.0058
2002,13,SEA,-0.7891,-1.1858,0.0224,1.3983,2.5179,0.9514,-0.5207,-0.3562,0.0667,1.2905,0.8644,0.9868,-0.0782,-0.079,0.0843,-0.2948,-0.572,0.0038
2002,14,SEA,-0.4235,-0.7211,0.1231,1.1069,2.1621,0.9152,-0.4733,-0.3038,0.1342,1.2559,0.8262,0.9796,-0.0834,-0.0912,0.0713,-0.2084,-0.4001,0.0524
2002,15,SEA,-0.3909,-0.7455,0.1151,1.2984,2.477,0.9477,-0.5334,-0.3574,0.0656,1.2085,0.7763,0.9662,-0.0255,-0.0169,0.1838,-0.1405,-0.2842,0.1886
2002,16,SEA,-0.3283,-0.6727,0.1427,1.3014,2.4789,0.9481,-0.5319,-0.342,0.082,1.2644,0.807,0.9761,-0.0455,-0.0478,0.1286,-0.2219,-0.4151,0.044
2002,17,SEA,-0.3965,-0.7705,0.1064,1.1857,2.3106,0.9334,-0.513,-0.3153,0.117,1.2367,0.7737,0.9647,-0.0274,-0.0259,0.1656,-0.2056,-0.4032,0.0509
2003,1,SEA,-1.0621,-0.6228,0.1652,-0.0083,0.349,0.4525,0.0284,-0.0446,0.7564,0.6799,0.4504,0.6239,-0.1482,0.0337,0.2982,0.2584,-0.011,0.7672
2003,2,SEA,-1.6126,-1.2405,0.018,-0.5969,-0.1438,0.2954,-0.3177,-0.2099,0.3332,0.424,0.3605,0.4604,-0.0028,0.0684,0.3876,0.3594,0.1035,0.9153
2003,3,SEA,-0.8357,-0.6872,0.1369,-0.2136,-0.0509,0.3232,-0.3421,-0.2219,0.3028,0.6584,0.4458,0.6162,-0.0909,-0.0029,0.2127,-0.036,-0.1134,0.552
2003,4,SEA,-0.8357,-0.8315,0.0868,-0.2136,-0.0481,0.324,-0.3421,-0.2204,0.3072,0.6584,0.4537,0.6302,-0.0909,-0.036,0.1493,-0.036,-0.1077,0.5645
2003,5,SEA,-0.4144,-0.4519,0.2509,0.2226,0.3843,0.4654,-0.4275,-0.2963,0.1462,0.7785,0.5268,0.747,-0.0551,-0.0043,0.2094,0.082,0.0033,0.7926
2003,6,SEA,-0.3471,-0.3877,0.2878,0.6817,0.923,0.6442,-0.3407,-0.2152,0.3189,0.8129,0.5471,0.7743,-0.0916,-0.0481,0.1281,-0.0953,-0.1648,0.4311
2003,7,SEA,-0.3954,-0.442,0.2568,-0.2824,-0.2955,0.2536,-0.3221,-0.1887,0.3885,0.7834,0.5132,0.7269,-0.0781,-0.0491,0.1263,-0.0768,-0.1526,0.46
2003,8,SEA,-0.5855,-0.6631,0.1481,-0.2132,-0.2489,0.2654,-0.3588,-0.2226,0.301,0.6865,0.448,0.6202,-0.0667,-0.055,0.1176,-0.1236,-0.2152,0.3205
2003,9,SEA,-0.499,-0.565,0.192,-0.2331,-0.3203,0.2468,-0.2639,-0.1175,0.5798,0.6734,0.431,0.5889,-0.131,-0.1504,0.0268,-0.1067,-0.1914,0.3717
2003,10,SEA,-0.4275,-0.4839,0.2332,-0.4329,-0.6412,0.1721,-0.3109,-0.1543,0.4836,0.7216,0.4553,0.6337,-0.0973,-0.1128,0.0517,-0.1332,-0.2349,0.2789
2003,11,SEA,-0.6326,-0.7225,0.1224,-1.0113,-1.5874,0.0396,-0.2345,-0.05,0.7448,0.6159,0.3722,0.4818,-0.0549,-0.055,0.1176,-0.0777,-0.1542,0.4565
2003,12,SEA,-0.3481,-0.426,0.2665,-1.5358,-2.2411,0.0104,-0.2149,-0.0157,0.8167,0.6638,0.3973,0.5289,0.0029,0.0257,0.2779,-0.0314,-0.0736,0.6395
2003,13,SEA,-0.1501,-0.2155,0.397,-1.5276,-2.2733,0.0094,-0.2416,-0.0371,0.7731,0.656,0.3826,0.5011,-0.0482,-0.0589,0.1117,-0.0447,-0.0897,0.6045
2003,14,SEA,-0.3325,-0.4516,0.2511,-1.0517,-1.5226,0.0466,-0.3131,-0.1098,0.5971,0.7268,0.4226,0.573,-0.0024,0.008,0.2375,-0.0976,-0.1747,0.4093
2003,15,SEA,-0.0779,-0.23,0.387,-0.8434,-1.1346,0.0886,-0.3785,-0.1815,0.4073,0.7563,0.4348,0.5964,0.0084,0.0108,0.2448,-0.1337,-0.2309,0.2872
2003,16,SEA,-0.3489,-0.5374,0.2063,-1.0777,-1.4306,0.056,-0.3885,-0.1843,0.4005,0.6998,0.389,0.5122,-0.0204,-0.0421,0.1383,-0.1434,-0.2422,0.2645
2003,17,SEA,-0.3277,-0.5118,0.2196,-0.6638,-0.8366,0.1358,-0.4076,-0.1967,0.3692,0.7358,0.4054,0.5424,-0.0013,-0.0136,0.191,-0.1639,-0.2871,0.1839
2004,1,SEA,-0.3831,-0.2303,0.3866,1.9965,1.1925,0.7246,-0.5682,-0.2976,0.1441,0.1896,0.2835,0.3218,0.5568,0.2897,0.9124,0.404,0.0363,0.844
2004,2,SEA,0.6326,0.405,0.7951,0.8025,0.7382,0.585,-0.3315,-0.2129,0.3253,0.0232,0.169,0.1475,0.4826,0.4249,0.9904,0.226,0.0267,0.8282
2004,3,SEA,0.2518,0.1823,0.6658,0.5526,0.4933,0.4996,-0.2598,-0.1522,0.4903,0.3581,0.2882,0.3305,0.1956,0.2518,0.8539,-0.0796,-0.1536,0.4574
2004,4,SEA,0.2518,0.2212,0.6914,0.5526,0.5606,0.5221,-0.2598,-0.1495,0.4979,0.3581,0.2696,0.2978,0.1956,0.2756,0.8926,-0.0796,-0.1548,0.4546
2004,5,SEA,0.3818,0.3802,0.784,0.729,0.7337,0.5839,-0.3879,-0.2645,0.2049,0.621,0.4146,0.5582,0.04,0.1082,0.5037,-0.3163,-0.3781,0.0696
2004,6,SEA,0.735,0.6738,0.9059,1.4319,1.6246,0.8319,-0.3503,-0.2211,0.3049,0.4836,0.3181,0.3831,0.1304,0.2106,0.7723,-0.1932,-0.2805,0.1945
2004,7,SEA,0.2405,0.2446,0.706,0.8056,0.8497,0.6204,-0.341,-0.2055,0.346,0.3572,0.2139,0.2065,0.1565,0.253,0.8557,-0.1623,-0.2774,0.1995
2004,8,SEA,0.2092,0.2268,0.6947,0.545,0.5721,0.5264,-0.3043,-0.1698,0.4412,0.3103,0.1706,0.1497,0.1363,0.235,0.8231,-0.1791,-0.2973,0.1665
2004,9,SEA,0.0522,0.0682,0.5883,0.5419,0.615,0.5418,-0.3756,-0.2384,0.2648,0.2775,0.1419,0.1179,0.1539,0.2626,0.8718,-0.1761,-0.306,0.1542
2004,10,SEA,-0.0611,-0.0574,0.5021,0.7305,0.902,0.6377,-0.4798,-0.3414,0.083,0.4084,0.2218,0.2192,0.142,0.2449,0.8413,-0.2059,-0.3474,0.1006
2004,11,SEA,0.0879,0.1096,0.6174,0.1825,0.1391,0.3833,-0.402,-0.2536,0.2293,0.4102,0.2065,0.1951,0.1028,0.1959,0.7402,-0.1686,-0.3144,0.1429
2004,12,SEA,0.1112,0.1075,0.6162,-0.0799,-0.1603,0.2911,-0.3362,-0.1717,0.4362,0.3817,0.1713,0.1509,0.0683,0.1439,0.6045,-0.1553,-0.2969,0.167
2004,13,SEA,0.0044,-0.0295,0.5213,-0.1419,-0.2348,0.27,-0.3638,-0.192,0.381,0.3787,0.1667,0.1443,0.0504,0.1164,0.5274,-0.1687,-0.322,0.1323
2004,14,SEA,-0.1694,-0.2642,0.3631,0.4778,0.7645,0.5945,-0.4561,-0.288,0.1599,0.4778,0.2323,0.2369,0.0666,0.1389,0.5904,-0.2158,-0.3792,0.0689
2004,15,SEA,-0.1999,-0.3425,0.3151,0.5207,0.9419,0.6501,-0.4456,-0.2701,0.1928,0.5753,0.2938,0.3405,0.0871,0.1721,0.6799,-0.1669,-0.3127,0.1448
2004,16,SEA,-0.2452,-0.3954,0.2842,0.3039,0.6246,0.5457,-0.4566,-0.2779,0.1775,0.5385,0.2567,0.2772,0.0449,0.102,0.4868,-0.1882,-0.3441,0.1038
2004,17,SEA,-0.1476,-0.2967,0.3423,0.0909,0.2882,0.4317,-0.4683,-0.2819,0.171,0.6104,0.3041,0.3593,0.0594,0.1284,0.5622,-0.2138,-0.3882,0.0608
2005,1,SEA,-0.2796,-0.1786,0.4221,-0.1071,0.1958,0.3995,-0.0514,-0.0813,0.6714,-0.2575,0.1449,0.1207,0.514,0.2748,0.8911,-0.1481,-0.1818,0.3937
2005,2,SEA,0.1894,0.1101,0.6181,-0.6767,-0.2925,0.2548,-0.1273,-0.0973,0.6281,0.4107,0.3311,0.4072,0.3515,0.3343,0.9536,-0.3953,-0.3525,0.0941
2005,3,SEA,0.2286,0.1927,0.6722,-1.3135,-0.9575,0.1157,-0.2342,-0.1551,0.4806,0.2191,0.2102,0.2003,0.0411,0.1124,0.5166,-0.3866,-0.3863,0.063
2005,4,SEA,0.2308,0.2527,0.7113,-1.8247,-1.7592,0.0301,-0.1247,-0.0683,0.703,0.1958,0.1768,0.1576,0.0995,0.1701,0.6749,-0.2958,-0.364,0.0823
2005,5,SEA,0.1493,0.1873,0.669,-1.0128,-1.1373,0.0883,-0.3079,-0.2213,0.3047,0.2651,0.2042,0.1914,0.0469,0.1163,0.5271,-0.3559,-0.4382,0.033
2005,6,SEA,0.0415,0.0387,0.5679,-1.2069,-1.5595,0.0422,-0.2242,-0.1445,0.5111,0.3009,0.215,0.2084,0.0268,0.0912,0.4552,-0.3808,-0.4734,0.019
2005,7,SEA,0.0724,0.0802,0.5968,-0.7449,-1.0037,0.1079,-0.2817,-0.1852,0.3972,0.2588,0.149,0.1239,-0.0158,0.0458,0.3274,-0.3755,-0.5502,0.0052
2005,8,SEA,0.0724,0.0709,0.5904,-0.7449,-1.1695,0.0842,-0.2817,-0.1857,0.3963,0.2588,0.1295,0.1043,-0.0158,0.0331,0.2966,-0.3755,-0.5364,0.007
2005,9,SEA,0.0827,0.071,0.5904,-1.0755,-1.6109,0.0382,-0.3249,-0.222,0.3025,0.0676,-0.0101,0.0215,-0.0163,0.0202,0.2662,-0.2416,-0.387,0.062
