season,for_week,team,unit_type,ideal_value
2004,16,DET,st_def,0.5895643488505063
2004,16,DET,st_off,-0.8792973455996214
2004,16,GB,pass_def,-6.511501102530901
2004,16,GB,pass_off,7.066606681217202
2004,16,GB,rush_def,-0.923182267889883
2004,16,GB,rush_off,-0.0025132436769806366
2004,16,GB,st_def,-0.10910040038230806
2004,16,GB,st_off,1.105606501539628
2004,16,HOU,pass_def,0.3819622369285419
2004,16,HOU,pass_off,1.6809304962068001
2004,16,HOU,rush_def,1.1428511796575345
2004,16,HOU,rush_off,-2.471217954393173
2004,16,HOU,st_def,0.6897365044919365
2004,16,HOU,st_off,-0.7142225556763242
2004,16,IND,pass_def,1.3092359004862368
2004,16,IND,pass_off,14.38708582795794
2004,16,IND,rush_def,-1.1967348627971746
2004,16,IND,rush_off,2.0554229290060095
2004,16,IND,st_def,-0.8059708387239659
2004,16,IND,st_off,-0.36890585850725655
2004,16,JAX,pass_def,1.4687361912424073
2004,16,JAX,pass_off,2.0843009685128027
2004,16,JAX,rush_def,0.8163334318979282
2004,16,JAX,rush_off,-0.04667343057143533
2004,16,JAX,st_def,0.36098931022000574
2004,16,JAX,st_off,-0.38477840271803765
2004,16,KC,pass_def,-4.642869119261789
2004,16,KC,pass_off,11.864016631120366
2004,16,KC,rush_def,-1.0421428554942587
2004,16,KC,rush_off,4.564802914055042
2004,16,KC,st_def,-0.31360049714134575
2004,16,KC,st_off,0.783475962640535
2004,16,LAC,pass_def,2.007364987503029
2004,16,LAC,pass_off,10.063457670266889
2004,16,LAC,rush_def,0.0523175380697615
2004,16,LAC,rush_off,1.692244848765203
2004,16,LAC,st_def,-0.7214604442147192
2004,16,LAC,st_off,0.5902260865620745
2004,16,LAR,pass_def,-4.117085221610994
2004,16,LAR,pass_off,-0.2112702193522238
2004,16,LAR,rush_def,-3.115986844584714
2004,16,LAR,rush_off,-0.054816189654307526
2004,16,LAR,st_def,-0.6910049004289105
2004,16,LAR,st_off,-2.157941297119311
2004,16,MIA,pass_def,2.816292890091741
2004,16,MIA,pass_off,-7.9814022092806445
2004,16,MIA,rush_def,0.7429855061307036
2004,16,MIA,rush_off,-0.1437280525736529
2004,16,MIA,st_def,0.6963017887279556
2004,16,MIA,st_off,1.861769294080186
2004,16,MIN,pass_def,-7.051553532818388
2004,16,MIN,pass_off,11.385414387083848
2004,16,MIN,rush_def,-0.9568159617053599
2004,16,MIN,rush_off,0.48303398823390986
2004,16,MIN,st_def,-0.2863950094319241
2004,16,MIN,st_off,-1.5764309405940984
2004,16,NE,pass_def,2.488473113878141
2004,16,NE,pass_off,9.396896808481577
2004,16,NE,rush_def,0.9694453924110755
2004,16,NE,rush_off,0.4288119353106732
2004,16,NE,st_def,-0.6670316423039224
2004,16,NE,st_off,0.9637938895059177
2004,16,NO,pass_def,-2.0481321682579363
2004,16,NO,pass_off,0.9542759535149835
2004,16,NO,rush_def,-2.604217865648378
2004,16,NO,rush_off,-1.79529141290228
2004,16,NO,st_def,0.3442732561089548
2004,16,NO,st_off,1.9830619814906634
2004,16,NYG,pass_def,-2.404993603487842
2004,16,NYG,pass_off,-1.8523812493115246
2004,16,NYG,rush_def,0.08816728317897349
2004,16,NYG,rush_off,1.9688060481385254
2004,16,NYG,st_def,0.06425377605744488
2004,16,NYG,st_off,0.42192673547452125
2004,16,NYJ,pass_def,-0.8374931313586469
2004,16,NYJ,pass_off,4.041135139701664
2004,16,NYJ,rush_def,0.7013965772427355
2004,16,NYJ,rush_off,3.6730832416820425
2004,16,NYJ,st_def,0.1398908010448869
2004,16,NYJ,st_off,0.09623244726848676
2004,16,OAK,pass_def,-6.231823377558984
2004,16,OAK,pass_off,3.6661928275693927
2004,16,OAK,rush_def,1.3546111131310445
2004,16,OAK,rush_off,-0.4406577865204283
2004,16,OAK,st_def,0.40502452466856176
2004,16,OAK,st_off,1.0436119091567448
2004,16,PHI,pass_def,-0.5968112116975953
2004,16,PHI,pass_off,7.381620007305831
2004,16,PHI,rush_def,-0.046087120571889496
2004,16,PHI,rush_off,1.6688297816360003
2004,16,PHI,st_def,0.7287082710455235
2004,16,PHI,st_off,1.6630220795509998
2004,16,PIT,pass_def,4.824672091243037
2004,16,PIT,pass_off,2.8819629415195096
2004,16,PIT,rush_def,1.2736745431163088
2004,16,PIT,rush_off,1.0828655859169805
2004,16,PIT,st_def,-0.7221837838658605
2004,16,PIT,st_off,0.7839964683648759
2004,16,SEA,pass_def,1.48646585284885
2004,16,SEA,pass_off,1.9217808857596117
2004,16,SEA,rush_def,-2.987510569932153
2004,16,SEA,rush_off,0.26423965985336273
2004,16,SEA,st_def,-1.6724366166846825
2004,16,SEA,st_off,-0.7265034162265901
2004,16,SF,pass_def,-8.626629665510926
2004,16,SF,pass_off,-2.7756343320269394
2004,16,SF,rush_def,-1.6043043032996007
2004,16,SF,rush_off,-2.7207847285373123
2004,16,SF,st_def,-0.02420630629208635
2004,16,SF,st_off,0.38622886817639507
2004,16,TB,pass_def,4.555107120237031
2004,16,TB,pass_off,1.068054501471183
2004,16,TB,rush_def,0.2571724152398136
2004,16,TB,rush_off,-1.5382574429365397
2004,16,TB,st_def,-0.5361399180832116
2004,16,TB,st_off,-0.1338051407531962
2004,16,TEN,pass_def,-0.4928519495166997
2004,16,TEN,pass_off,1.7621125566297278
2004,16,TEN,rush_def,-1.9729964329757983
2004,16,TEN,rush_off,0.419784318911669
2004,16,TEN,st_def,-0.6703513452264576
2004,16,TEN,st_off,-0.5503118709148738
2004,16,WAS,pass_def,4.60000090849471
2004,16,WAS,pass_off,-5.839322006954438
2004,16,WAS,rush_def,0.6096077231361088
2004,16,WAS,rush_off,-1.5532910499282346
2004,16,WAS,st_def,0.5451052300701978
2004,16,WAS,st_off,-0.6268478717100344
2004,17,ARI,pass_def,0.2456364872563864
2004,17,ARI,pass_off,-4.319036215667967
2004,17,ARI,rush_def,1.5541615420016188
2004,17,ARI,rush_off,-0.41069145039962784
2004,17,ARI,st_def,-0.0676546118186089
2004,17,ARI,st_off,-1.232689819773932
2004,17,ATL,pass_def,3.62143321735337
2004,17,ATL,pass_off,-2.7732569251131953
2004,17,ATL,rush_def,0.5716536778269369
2004,17,ATL,rush_off,0.9668779124067914
2004,17,ATL,st_def,0.41383546555699013
2004,17,ATL,st_off,-0.257333413122586
2004,17,BAL,pass_def,9.4062469451424
2004,17,BAL,pass_off,-5.14596376448099
2004,17,BAL,rush_def,0.7150026988546454
2004,17,BAL,rush_off,-0.6624717150962063
2004,17,BAL,st_def,0.933885790557913
2004,17,BAL,st_off,-0.7954484511413873
2004,17,BUF,pass_def,4.335286600196351
2004,17,BUF,pass_off,1.739621214880433
2004,17,BUF,rush_def,2.1890802578830932
2004,17,BUF,rush_off,-2.2156220606329584
2004,17,BUF,st_def,0.36982822793406084
2004,17,BUF,st_off,1.439320248799326
2004,17,CAR,pass_def,2.8805874889035774
2004,17,CAR,pass_off,5.24962223172567
2004,17,CAR,rush_def,-0.021146653654536038
2004,17,CAR,rush_off,-0.6132767322417144
2004,17,CAR,st_def,-0.5546659019477356
2004,17,CAR,st_off,0.20611912439261992
2004,17,CHI,pass_def,4.756652078592482
2004,17,CHI,pass_off,-11.412531286353621
2004,17,CHI,rush_def,2.366686108177832
2004,17,CHI,rush_off,-1.6675581447293983
2004,17,CHI,st_def,0.7784784684150203
2004,17,CHI,st_off,-0.3524485974955206
2004,17,CIN,pass_def,0.037534670438352694
2004,17,CIN,pass_off,0.2878340989404731
2004,17,CIN,rush_def,-1.9479574554925825
2004,17,CIN,rush_off,-0.7682432059276019
2004,17,CIN,st_def,-0.5147534005980685
2004,17,CIN,st_off,0.9890713373916025
2004,17,CLE,pass_def,1.2107689532095525
2004,17,CLE,pass_off,-0.5394537687389238
2004,17,CLE,rush_def,-1.1343121650426304
2004,17,CLE,rush_off,-4.038109477229518
2004,17,CLE,st_def,-0.09377633174456239
2004,17,CLE,st_off,1.1140064142458164
2004,17,DAL,pass_def,-5.181475106259662
2004,17,DAL,pass_off,-1.3564667326914899
2004,17,DAL,rush_def,-1.5836356052623075
2004,17,DAL,rush_off,-1.516735905011638
2004,17,DAL,st_def,0.4256651465793114
2004,17,DAL,st_off,0.5893861222804767
2004,17,DEN,pass_def,4.358517710453838
2004,17,DEN,pass_off,4.566665807190093
2004,17,DEN,rush_def,0.932394465139024
2004,17,DEN,rush_off,1.7480579411759058
2004,17,DEN,st_def,-0.5239139712781883
2004,17,DEN,st_off,-1.5713804246902139
2004,17,DET,pass_def,-2.4468318977422845
2004,17,DET,pass_off,-5.037796700226189
2004,17,DET,rush_def,0.6851150867051767
2004,17,DET,rush_off,1.532806677111803
2004,17,DET,st_def,0.7568519630611599
2004,17,DET,st_off,-0.524317813614315
2004,17,GB,pass_def,-6.434524669697007
2004,17,GB,pass_off,7.2585786242675825
2004,17,GB,rush_def,-1.406258170701177
2004,17,GB,rush_off,0.3680274550094621
2004,17,GB,st_def,-0.18407553026508303
2004,17,GB,st_off,1.2141289387490768
2004,17,HOU,pass_def,1.8265425266679198
2004,17,HOU,pass_off,1.5346699428688066
2004,17,HOU,rush_def,0.7751268700949306
2004,17,HOU,rush_off,-2.101690990353731
2004,17,HOU,st_def,0.6338640652754225
2004,17,HOU,st_off,-1.0043793722162397
2004,17,IND,pass_def,0.3320795017395122
2004,17,IND,pass_off,14.136314162956003
2004,17,IND,rush_def,-0.53577403701359
2004,17,IND,rush_off,1.8997296633239633
2004,17,IND,st_def,-0.8612875736019068
2004,17,IND,st_off,0.07980894400374948
2004,17,JAX,pass_def,1.7254367301627067
2004,17,JAX,pass_off,-0.04077848939904505
2004,17,JAX,rush_def,0.31791932220237934
2004,17,JAX,rush_off,0.15363154282473834
2004,17,JAX,st_def,0.5565413640092116
2004,17,JAX,st_off,-0.3673255203207912
2004,17,KC,pass_def,-4.725214466494706
2004,17,KC,pass_off,11.836779571415642
2004,17,KC,rush_def,-1.2175315187681415
2004,17,KC,rush_off,4.437651769251328
2004,17,KC,st_def,-0.5177929466809026
2004,17,KC,st_off,0.5792026281752178
2004,17,LAC,pass_def,1.9194990260432558
2004,17,LAC,pass_off,11.162309379146873
2004,17,LAC,rush_def,-0.1531044450704191
2004,17,LAC,rush_off,1.7263505444179623
2004,17,LAC,st_def,-0.908139824629507
2004,17,LAC,st_off,0.7896634977564558
2004,17,LAR,pass_def,-2.5267364274494066
2004,17,LAR,pass_off,-0.01782218491565754
2004,17,LAR,rush_def,-2.401854810136054
2004,17,LAR,rush_off,0.923146177046408
2004,17,LAR,st_def,-0.8236924817971657
2004,17,LAR,st_off,-2.2857550206584785
2004,17,MIA,pass_def,2.584565120107273
2004,17,MIA,pass_off,-7.668756146755641
2004,17,MIA,rush_def,0.35989392298808265
2004,17,MIA,rush_off,-0.006987755362945311
2004,17,MIA,st_def,0.8603077684862667
2004,17,MIA,st_off,1.5586396003645617
2004,17,MIN,pass_def,-7.4530563210874154
2004,17,MIN,pass_off,10.506292987115753
2004,17,MIN,rush_def,-0.9540144690727111
2004,17,MIN,rush_off,0.8774946269787006
2004,17,MIN,st_def,-0.3480976269445024
2004,17,MIN,st_off,-1.3469780405891103
2004,17,NE,pass_def,3.3699465598718374
2004,17,NE,pass_off,10.198351970067556
2004,17,NE,rush_def,1.5382654586242626
2004,17,NE,rush_off,0.026673509491755967
2004,17,NE,st_def,-0.4793423234615074
2004,17,NE,st_off,0.6374165327920434
2004,17,NO,pass_def,-1.55359641542704
2004,17,NO,pass_off,0.8762889111380567
2004,17,NO,rush_def,-1.9506550896900698
2004,17,NO,rush_off,-2.057921132305438
2004,17,NO,st_def,0.2997356883411908
2004,17,NO,st_off,2.17298549414959
2004,17,NYG,pass_def,-2.975909766882826
2004,17,NYG,pass_off,-1.1030888750723147
2004,17,NYG,rush_def,1.0189128798548377
2004,17,NYG,rush_off,2.063955476428155
2004,17,NYG,st_def,-0.07886622995496625
2004,17,NYG,st_off,0.5576044907659435
2004,17,NYJ,pass_def,-1.289507861585198
2004,17,NYJ,pass_off,3.3060980320399747
2004,17,NYJ,rush_def,1.0783248916090638
2004,17,NYJ,rush_off,3.442424121329033
2004,17,NYJ,st_def,0.12298730604384568
2004,17,NYJ,st_off,0.005476160702596836
2004,17,OAK,pass_def,-5.5723236935623355
2004,17,OAK,pass_off,3.3334042979030354
2004,17,OAK,rush_def,1.503824812164546
2004,17,OAK,rush_off,-0.1792890822296994
2004,17,OAK,st_def,0.439561516370645
2004,17,OAK,st_off,1.2674673557539997
2004,17,PHI,pass_def,-0.3164490878017566
2004,17,PHI,pass_off,5.803269662750698
2004,17,PHI,rush_def,-0.16265013400905529
2004,17,PHI,rush_off,1.237721559029986
2004,17,PHI,st_def,0.826841940887385
2004,17,PHI,st_off,1.696903870954313
2004,17,PIT,pass_def,3.9569123778845463
2004,17,PIT,pass_off,4.709627650731279
2004,17,PIT,rush_def,1.118024174691858
2004,17,PIT,rush_off,1.4473475308623338
2004,17,PIT,st_def,-0.6370675316876763
2004,17,PIT,st_off,0.7883634116452163
2004,17,SEA,pass_def,0.5177734883530731
2004,17,SEA,pass_off,1.382999743935651
2004,17,SEA,rush_def,-2.279675281098846
2004,17,SEA,rush_off,0.5920784607229875
2004,17,SEA,st_def,-1.4154024732514112
2004,17,SEA,st_off,-0.8795807631922999
2004,17,SF,pass_def,-8.189642552814208
2004,17,SF,pass_off,-3.740865159246049
2004,17,SF,rush_def,-1.9870640993078752
2004,17,SF,rush_off,-2.3118721845260675
2004,17,SF,st_def,-0.1010313712836882
2004,17,SF,st_off,0.1619535587427039
2004,17,TB,pass_def,3.637916731884137
2004,17,TB,pass_off,1.8959468595571543
2004,17,TB,rush_def,0.2487248533669647
2004,17,TB,rush_off,-1.6861049609459786
2004,17,TB,st_def,-0.6028332904552353
2004,17,TB,st_off,-0.09398920299984831
2004,17,TEN,pass_def,-1.2847648637588893
2004,17,TEN,pass_off,0.45648671909254324
2004,17,TEN,rush_def,-2.0944176873969935
2004,17,TEN,rush_off,0.31811993603763794
2004,17,TEN,st_def,-0.6030682835376443
2004,17,TEN,st_off,0.014043381412979228
2004,17,WAS,pass_def,3.90724265204078
2004,17,WAS,pass_off,-6.090089916475704
2004,17,WAS,rush_def,0.8504061133373517
2004,17,WAS,rush_off,-0.7944151239144903
2004,17,WAS,st_def,0.4536615362038798
2004,17,WAS,st_off,-0.7609246320270848
2005,2,ARI,pass_def,-0.1649379695376803
2005,2,ARI,pass_off,-6.201125649190969
2005,2,ARI,rush_def,0.111388788484592
2005,2,ARI,rush_off,-4.414649607508989
2005,2,ARI,st_def,-1.4730337184789375
2005,2,ARI,st_off,0.26404565969769794
2005,2,ATL,pass_def,-2.1125210738920837
2005,2,ATL,pass_off,-8.806813195134303
2005,2,ATL,rush_def,-0.3054895850223286
2005,2,ATL,rush_off,-2.383954404433874
2005,2,ATL,st_def,1.5874450377304747
2005,2,ATL,st_off,-3.4626989449676246
2005,2,BAL,pass_def,-0.9631316241644318
2005,2,BAL,pass_off,-11.819132353526745
2005,2,BAL,rush_def,0.15225596440708616
2005,2,BAL,rush_off,1.7031862192556035
2005,2,BAL,st_def,0.3970496000062664
2005,2,BAL,st_off,-3.3841542485771297
2005,2,BUF,pass_def,0.9525762348460803
2005,2,BUF,pass_off,1.3602459902007766
2005,2,BUF,rush_def,0.08801647028424334
2005,2,BUF,rush_off,-0.304334860173396
2005,2,BUF,st_def,-0.077130170710355
2005,2,BUF,st_off,1.2706368608178205
2005,2,CAR,pass_def,-0.03941982681863874
2005,2,CAR,pass_off,-0.5672162477376824
2005,2,CAR,rush_def,0.23644171781581133
2005,2,CAR,rush_off,3.1468702366338115
2005,2,CAR,st_def,-0.5672416454644037
2005,2,CAR,st_off,-0.5234955107955866
2005,2,CHI,pass_def,-0.20851988765414725
2005,2,CHI,pass_off,-5.094072062544927
2005,2,CHI,rush_def,-0.3300426170936043
2005,2,CHI,rush_off,-3.243350163059739
2005,2,CHI,st_def,1.242895623605714
2005,2,CHI,st_off,1.7275301402198102
2005,2,CIN,pass_def,-0.8660462190577259
2005,2,CIN,pass_off,4.210104190181478
2005,2,CIN,rush_def,0.8285222129495918
2005,2,CIN,rush_off,4.124621378344162
2005,2,CIN,st_def,0.11676044512605543
2005,2,CIN,st_off,0.2423223330236821
2005,2,CLE,pass_def,-0.6854745931096192
2005,2,CLE,pass_off,-12.578981489060094
2005,2,CLE,rush_def,-0.88677765708623
2005,2,CLE,rush_off,3.7195292110524907
2005,2,CLE,st_def,0.018360858620179978
2005,2,CLE,st_off,0.16525151561985732
2005,2,DAL,pass_def,-0.16528244145240445
2005,2,DAL,pass_off,18.72151862345455
2005,2,DAL,rush_def,-0.2269180246745147
2005,2,DAL,rush_off,-2.365500140833637
2005,2,DAL,st_def,-0.7120593834361291
2005,2,DAL,st_off,-0.7386332554384561
2005,2,DEN,pass_def,0.6782714539467135
2005,2,DEN,pass_off,-10.69383156153955
2005,2,DEN,rush_def,-0.1219875003114878
2005,2,DEN,rush_off,-4.3269544915638365
2005,2,DEN,st_def,0.1648035575021438
2005,2,DEN,st_off,1.8114516796508364
2005,2,DET,pass_def,-0.5025862354942278
2005,2,DET,pass_off,3.6919827120314164
2005,2,DET,rush_def,0.2383760231788622
2005,2,DET,rush_off,-4.7398750434158625
2005,2,DET,st_def,-0.24153020221768762
2005,2,DET,st_off,-0.8601211230575309
2005,2,GB,pass_def,0.19981880343958552
2005,2,GB,pass_off,-6.306070497476698
2005,2,GB,rush_def,0.17018865623516494
2005,2,GB,rush_off,-5.16774893866406
2005,2,GB,st_def,0.06556956062975322
2005,2,GB,st_off,3.0119710085476994
2005,2,HOU,pass_def,0.6601207607032239
2005,2,HOU,pass_off,-14.01605969150618
2005,2,HOU,rush_def,0.05402911522428355
2005,2,HOU,rush_off,-0.8018958704107599
2005,2,HOU,st_def,-0.01457416580225837
2005,2,HOU,st_off,0.509891192903254
2005,2,IND,pass_def,-0.705532915906197
2005,2,IND,pass_off,8.197704507593627
2005,2,IND,rush_def,-0.04583757114856325
2005,2,IND,rush_off,-0.06829138336330554
2005,2,IND,st_def,0.8153274054846197
2005,2,IND,st_off,-1.058579027640488
2005,2,JAX,pass_def,1.0189243490989515
2005,2,JAX,pass_off,5.196698307852598
2005,2,JAX,rush_def,0.0795157507006228
2005,2,JAX,rush_off,-2.093395160635661
2005,2,JAX,st_def,1.0957038876751357
2005,2,JAX,st_off,0.7034142155922865
2005,2,KC,pass_def,0.010854304054713673
2005,2,KC,pass_off,6.998165949045639
2005,2,KC,rush_def,0.8160391951743183
2005,2,KC,rush_off,8.89506143497043
2005,2,KC,st_def,-0.5043701449788434
2005,2,KC,st_off,-0.5445394392898164
2005,2,LAC,pass_def,-4.600595490441011
2005,2,LAC,pass_off,0.8609978411296944
2005,2,LAC,rush_def,-0.3308478840448784
2005,2,LAC,rush_off,4.63785734621948
2005,2,LAC,st_def,-0.1851036456370027
2005,2,LAC,st_off,3.3680163525903763
2005,2,LAR,pass_def,0.15684817786747934
2005,2,LAR,pass_off,11.684082608700875
2005,2,LAR,rush_def,0.7340692441926728
2005,2,LAR,rush_off,1.1314825986503925
2005,2,LAR,st_def,-0.052244553619013624
2005,2,LAR,st_off,-3.7951932658713474
2005,2,MIA,pass_def,0.020647926229359428
2005,2,MIA,pass_off,7.496395015062089
2005,2,MIA,rush_def,0.31467840714905354
2005,2,MIA,rush_off,1.0137153217237234
2005,2,MIA,st_def,-0.3554030207713778
2005,2,MIA,st_off,0.5999698769911483
2005,2,MIN,pass_def,0.52096878816756
2005,2,MIN,pass_off,-13.576725245144978
2005,2,MIN,rush_def,0.4115964985271864
2005,2,MIN,rush_off,-1.909570043220981
2005,2,MIN,st_def,-0.040699805305441185
2005,2,MIN,st_off,-0.15222174235079197
2005,2,NE,pass_def,0.611437523085992
2005,2,NE,pass_off,14.960206406482483
2005,2,NE,rush_def,-0.40813173575586315
2005,2,NE,rush_off,-4.8312833989792985
2005,2,NE,st_def,0.22451418888274613
2005,2,NE,st_off,-0.48784780580224446
2005,2,NO,pass_def,-0.9470481714887607
2005,2,NO,pass_off,11.472911896519433
2005,2,NO,rush_def,0.1084332933573093
2005,2,NO,rush_off,-0.6825470847241477
2005,2,NO,st_def,0.1337918828209315
2005,2,NO,st_off,3.1240095903724576
2005,2,NYG,pass_def,-0.20466487228658853
2005,2,NYG,pass_off,-6.343174969589807
2005,2,NYG,rush_def,0.21525401776427772
2005,2,NYG,rush_off,5.706186607511913
2005,2,NYG,st_def,0.05680238745625482
2005,2,NYG,st_off,3.452017744437333
2005,2,NYJ,pass_def,0.1199376374410068
2005,2,NYJ,pass_off,5.7748497456238965
2005,2,NYJ,rush_def,-1.343705172071605
2005,2,NYJ,rush_off,-10.3819735190353
2005,2,NYJ,st_def,0.26966998570713036
2005,2,NYJ,st_off,1.8791509832918196
2005,2,OAK,pass_def,0.017716706370759186
2005,2,OAK,pass_off,0.6022731657469128
2005,2,OAK,rush_def,0.6861977510088066
2005,2,OAK,rush_off,1.4074993260860578
2005,2,OAK,st_def,0.012984626189132088
2005,2,OAK,st_off,-0.45624513562972047
2005,2,PHI,pass_def,-0.19749045744570537
2005,2,PHI,pass_off,-4.2966855055253115
2005,2,PHI,rush_def,0.5131349963308424
2005,2,PHI,rush_off,-5.2759344468484155
2005,2,PHI,st_def,1.4782377438110337
2005,2,PHI,st_off,-3.2465791333287863
2005,2,PIT,pass_def,0.435975801034163
2005,2,PIT,pass_off,13.98241224485553
2005,2,PIT,rush_def,-0.038890321777424526
2005,2,PIT,rush_off,7.923738681666744
2005,2,PIT,st_def,-0.05781116647840318
2005,2,PIT,st_off,0.06951010977720312
2005,2,SEA,pass_def,1.6220986876098997
2005,2,SEA,pass_off,-2.74829462556868
2005,2,SEA,rush_def,0.4327710010641507
2005,2,SEA,rush_off,1.57069164562296
2005,2,SEA,st_def,-0.12615492958851507
2005,2,SEA,st_off,-3.254683074525552
2005,2,SF,pass_def,0.4849206706055318
2005,2,SF,pass_off,8.590137692255812
2005,2,SF,rush_def,-0.2115129444407399
2005,2,SF,rush_off,-5.0919218641720265
2005,2,SF,st_def,1.2748028987783613
2005,2,SF,st_off,-0.025860558293556414
2005,2,TB,pass_def,-0.3895621442830842
2005,2,TB,pass_off,-7.711499393100412
2005,2,TB,rush_def,0.15302969850429893
2005,2,TB,rush_off,2.8120009675942867
2005,2,TB,st_def,-0.13587930461967346
2005,2,TB,st_off,0.3694388985696896
2005,2,TEN,pass_def,-0.5261301194529192
2005,2,TEN,pass_off,0.6684545511321385
2005,2,TEN,rush_def,-0.46697542512033163
2005,2,TEN,rush_off,-1.3203094446386787
2005,2,TEN,st_def,-0.00961470808036342
2005,2,TEN,st_off,0.6550812865806402
2005,2,WAS,pass_def,0.8762254322448425
2005,2,WAS,pass_off,0.8674529522310832
2005,2,WAS,rush_def,0.009876654812793477
2005,2,WAS,rush_off,0.7211809166650218
2005,2,WAS,st_def,-0.2641606941524951
2005,2,WAS,st_off,-3.3664273181260236
2005,3,ARI,pass_def,2.4308476598266773
2005,3,ARI,pass_off,-8.171854384994798
2005,3,ARI,rush_def,-2.9320935746087353
2005,3,ARI,rush_off,0.7089797404588712
2005,3,ARI,st_def,-1.618055849668689
2005,3,ARI,st_off,1.3459238624623464
2005,3,ATL,pass_def,4.219281671406845
2005,3,ATL,pass_off,-1.88140697269048
2005,3,ATL,rush_def,-0.11809240119900097
2005,3,ATL,rush_off,-1.4053970683150003
2005,3,ATL,st_def,1.3356100567882696
2005,3,ATL,st_off,-0.46897964593500985
2005,3,BAL,pass_def,-4.098792549609236
2005,3,BAL,pass_off,-8.17766350720525
2005,3,BAL,rush_def,4.956584347045676
2005,3,BAL,rush_off,-4.434148840294082
2005,3,BAL,st_def,-0.6986198586307898
2005,3,BAL,st_off,-3.267826015884854
2005,3,BUF,pass_def,3.07435639208234
2005,3,BUF,pass_off,-3.168716434740696
2005,3,BUF,rush_def,-1.4464241489704803
2005,3,BUF,rush_off,-0.268911330555028
2005,3,BUF,st_def,-0.13636967968893907
2005,3,BUF,st_off,2.006604191289216
2005,3,CAR,pass_def,1.3582497243823324
2005,3,CAR,pass_off,-7.549579942133161
2005,3,CAR,rush_def,-0.21803079511873374
2005,3,CAR,rush_off,2.2980976159867987
2005,3,CAR,st_def,-1.2061737008232767
2005,3,CAR,st_off,0.6358866863801682
2005,3,CHI,pass_def,8.304432448821974
2005,3,CHI,pass_off,2.0053703420415276
2005,3,CHI,rush_def,-1.3711329608909855
2005,3,CHI,rush_off,1.9133198016892012
2005,3,CHI,st_def,0.9197837354762245
2005,3,CHI,st_off,0.07647010455520221
2005,3,CIN,pass_def,8.78959913012361
2005,3,CIN,pass_off,13.501239681138502
2005,3,CIN,rush_def,-3.4283260498294177
2005,3,CIN,rush_off,4.134410361555755
2005,3,CIN,st_def,-0.15687241882805908
2005,3,CIN,st_off,1.1405305423376921
2005,3,CLE,pass_def,-2.638621138563882
2005,3,CLE,pass_off,1.0274530455412472
2005,3,CLE,rush_def,-3.818553865558452
2005,3,CLE,rush_off,0.36621931073412345
2005,3,CLE,st_def,0.7349031213474272
2005,3,CLE,st_off,0.3998868215278576
2005,3,DAL,pass_def,-2.530895298680116
2005,3,DAL,pass_off,14.25763641021437
2005,3,DAL,rush_def,-1.4533424932630414
2005,3,DAL,rush_off,-4.732257248774104
2005,3,DAL,st_def,-1.0272301330595963
2005,3,DAL,st_off,-1.0291697680227712
2005,3,DEN,pass_def,-3.633857248358061
2005,3,DEN,pass_off,-11.76795325237948
2005,3,DEN,rush_def,1.1269067354376332
2005,3,DEN,rush_off,-1.9338199362392006
2005,3,DEN,st_def,0.001703284889304827
2005,3,DEN,st_off,-0.4173314393428244
2005,3,DET,pass_def,5.3709793894069415
2005,3,DET,pass_off,-14.0638572735662
2005,3,DET,rush_def,0.36860121650912947
2005,3,DET,rush_off,-0.9197623187582019
2005,3,DET,st_def,0.4616615048559953
2005,3,DET,st_off,-1.4318048358969098
2005,3,GB,pass_def,-14.985682704779238
2005,3,GB,pass_off,0.6287374989367256
2005,3,GB,rush_def,3.824037680987453
2005,3,GB,rush_off,-2.4800331736117704
2005,3,GB,st_def,-0.4134674489718808
2005,3,GB,st_off,2.0873012630481305
2005,3,HOU,pass_def,-0.6640570523823714
2005,3,HOU,pass_off,-9.532661065931268
2005,3,HOU,rush_def,2.7279801153789136
2005,3,HOU,rush_off,-1.3232289078194919
2005,3,HOU,st_def,-0.4225388589344155
2005,3,HOU,st_off,-0.17854113832307658
2005,3,IND,pass_def,5.17307615050852
2005,3,IND,pass_off,3.374199989079951
2005,3,IND,rush_def,-5.737326473857208
2005,3,IND,rush_off,4.475915055683066
2005,3,IND,st_def,1.416495819693798
2005,3,IND,st_off,-1.5778769225178717
2005,3,JAX,pass_def,7.953799915453448
2005,3,JAX,pass_off,-0.2336333334999714
2005,3,JAX,rush_def,0.5281028677473225
2005,3,JAX,rush_off,-1.091967720153565
2005,3,JAX,st_def,0.5149900572779099
2005,3,JAX,st_off,-0.8751348155584656
2005,3,KC,pass_def,0.09718592700668205
2005,3,KC,pass_off,5.652077876290692
2005,3,KC,rush_def,1.4907033294505305
2005,3,KC,rush_off,9.150148233544869
2005,3,KC,st_def,-0.9383256976043728
2005,3,KC,st_off,0.5174411625199462
2005,3,LAC,pass_def,-9.843735614679764
2005,3,LAC,pass_off,-7.949273522721702
2005,3,LAC,rush_def,-0.6511805846653597
2005,3,LAC,rush_off,4.053961566753176
2005,3,LAC,st_def,0.3643463186670037
2005,3,LAC,st_off,0.35229326788966137
2005,3,LAR,pass_def,-6.264050714882949
2005,3,LAR,pass_off,-0.09327180132048513
2005,3,LAR,rush_def,0.5567790724066145
2005,3,LAR,rush_off,0.7224959660844923
