season,week,team,pass_off_value_created,pass_off_norm_value_created,pass_off_ptile_created,pass_def_value_created,pass_def_norm_value_created,pass_def_ptile_created,rush_off_value_created,rush_off_norm_value_created,rush_off_ptile_created,rush_def_value_created,rush_def_norm_value_created,rush_def_ptile_created,st_off_value_created,st_off_norm_value_created,st_off_ptile_created,st_def_value_created,st_def_norm_value_created,st_def_ptile_created
2012,1,DET,-9.4421,-4.9608,0.1448,-4.241,-1.9658,0.4124,3.7799,1.8936,0.8412,2.3118,0.8077,0.6033,-0.4191,-0.2161,0.5435,0.0233,0.0134,0.4167
2012,2,DET,-0.2223,-0.7313,0.3831,-6.0385,-3.6605,0.2748,0.8502,0.5929,0.6508,-1.486,-1.0101,0.2952,0.6071,0.3267,0.6552,2.2356,1.5945,0.7595
2012,3,DET,3.7189,2.7041,0.6291,-10.304,-8.1918,0.0557,1.0225,0.8094,0.6892,1.3675,0.9431,0.6263,-0.4491,-0.4942,0.4837,1.7591,1.6577,0.7691
2012,4,DET,4.0353,3.3005,0.6708,-6.714,-5.6738,0.1543,-1.0502,-0.9188,0.355,0.0004,0.059,0.4747,-2.5381,-2.3945,0.1431,0.9996,1.0237,0.6521
2012,5,DET,4.0353,3.5034,0.6834,-6.714,-6.0179,0.1358,-1.0502,-1.0265,0.3362,0.0004,0.1227,0.4856,-2.5381,-2.6803,0.1112,0.9996,1.2593,0.6966
2012,6,DET,4.5955,4.3618,0.7403,-7.2382,-6.8256,0.1019,-0.2861,-0.4551,0.4512,3.0115,3.0599,0.9189,-1.8276,-2.1464,0.1754,0.4163,0.6965,0.5839
2012,7,DET,3.8011,3.6845,0.6959,-5.6032,-5.7554,0.1501,-1.2369,-1.5378,0.2506,2.8662,3.1833,0.9283,-1.5835,-2.1838,0.1695,0.358,0.8002,0.6057
2012,8,DET,5.7793,5.707,0.8143,-6.2235,-6.9088,0.0989,-0.9295,-1.2409,0.298,1.7693,2.2457,0.8354,-1.7805,-2.5424,0.1253,0.2937,0.6823,0.5801
2012,9,DET,7.0015,6.9304,0.8679,-5.9085,-6.5026,0.1155,0.1946,-0.2782,0.4864,1.0467,1.7301,0.7606,-1.9065,-2.6442,0.1155,-0.0087,0.206,0.4633
2012,10,DET,6.5397,6.6807,0.8584,-5.7143,-6.5582,0.1127,-0.1404,-0.5743,0.4264,0.7819,1.3964,0.7061,-2.1385,-2.7483,0.1052,-0.1275,-0.0615,0.3999
2012,11,DET,4.2228,4.5201,0.7499,-4.1627,-5.0982,0.1843,0.0105,-0.3091,0.4802,0.6517,1.184,0.6691,-2.0456,-2.7302,0.1073,0.5363,0.8731,0.62
2012,12,DET,4.2761,4.5928,0.7538,-3.6384,-4.5954,0.2152,0.1224,-0.1628,0.5088,-0.424,-0.2328,0.426,-2.2542,-3.0786,0.0753,0.7345,1.2552,0.6955
2012,13,DET,3.6257,3.9514,0.7145,-3.3729,-4.2879,0.234,0.0506,-0.2983,0.4825,-0.5951,-0.4304,0.392,-2.0251,-2.9076,0.0896,0.6109,1.1784,0.6826
2012,14,DET,3.3535,3.6288,0.6919,-2.4975,-3.2333,0.3079,0.1174,-0.2697,0.4881,-0.9037,-0.7879,0.3318,-2.0225,-2.9996,0.0821,0.4329,0.9791,0.6424
2012,15,DET,1.2792,1.5742,0.5469,-2.6045,-3.5922,0.2805,-0.1382,-0.5801,0.4252,-0.6253,-0.4984,0.3797,-1.8708,-2.7752,0.1025,-0.0328,0.1938,0.4602
2012,16,DET,1.3464,1.759,0.5597,-3.249,-4.6803,0.2094,-0.4472,-1.0084,0.34,-0.3166,-0.0517,0.4554,-1.8783,-2.8935,0.0908,-0.0097,0.2523,0.4737
2012,17,DET,1.3958,1.7855,0.5624,-3.55,-5.2643,0.1743,-0.6595,-1.3229,0.2836,-0.1909,0.1441,0.4892,-2.1197,-3.3142,0.0576,0.3064,0.7432,0.5943
2013,1,DET,6.1726,3.3935,0.6761,1.244,0.4521,0.6074,-0.2775,0.0066,0.543,3.0779,1.2595,0.6824,-2.4042,-1.2421,0.3278,2.0489,1.0142,0.65
2013,2,DET,5.8969,4.6732,0.7573,0.7465,0.5873,0.6191,-3.2566,-2.0396,0.1758,0.3781,0.2308,0.5027,-4.2174,-2.7909,0.1006,0.1654,0.07,0.4299
2013,3,DET,8.1449,6.6136,0.8556,2.5469,2.482,0.7458,-2.9935,-2.2493,0.1491,-0.8102,-0.6449,0.356,-2.0769,-1.8948,0.2124,-1.3337,-0.9072,0.2333
2013,4,DET,5.4004,4.3048,0.7366,4.7138,4.52,0.8532,-1.4888,-1.1388,0.3162,-2.3006,-1.8608,0.1797,-1.0094,-1.0261,0.3715,0.3194,0.3663,0.5021
2013,5,DET,3.6376,3.173,0.6619,3.1686,3.2297,0.79,-0.898,-0.7131,0.3963,-2.7796,-2.368,0.1234,0.2692,0.1495,0.6179,-0.71,-0.5697,0.2928
2013,6,DET,5.1504,4.7451,0.7614,3.1441,3.4322,0.8017,-0.2365,-0.2027,0.5015,-3.2566,-2.9285,0.0804,0.8601,0.7633,0.7397,-0.7685,-0.7055,0.2678
2013,7,DET,7.1547,6.7477,0.8613,-0.1655,0.1079,0.5815,-0.672,-0.7407,0.3904,-2.5182,-2.4337,0.1176,-0.1142,-0.3867,0.5067,-0.4064,-0.2311,0.3636
2013,8,DET,6.4122,6.0279,0.829,0.254,0.5477,0.6154,-0.7572,-0.912,0.3561,-1.8857,-1.923,0.172,-0.1443,-0.4885,0.4853,-0.8286,-0.7204,0.2652
2013,9,DET,6.4122,6.2549,0.8392,0.254,0.6534,0.6238,-0.7572,-1.1444,0.3154,-1.8857,-1.8448,0.1815,-0.1443,-0.3695,0.511,-0.8286,-0.9057,0.2337
2013,10,DET,6.064,6.1886,0.8361,-0.6148,-0.6835,0.5155,-0.0436,-0.2319,0.4958,-0.6472,-0.5842,0.3662,-0.305,-0.54,0.4736,-0.8794,-1.0643,0.2053
2013,11,DET,6.0124,6.4899,0.8495,-2.7165,-3.4951,0.2876,-0.7319,-1.047,0.3327,0.1627,0.3503,0.524,-0.0436,-0.1994,0.5472,-0.7851,-0.983,0.22
2013,12,DET,4.5804,5.0473,0.778,-3.2661,-4.3488,0.2297,-0.8932,-1.3582,0.278,0.8051,1.217,0.6754,-0.4159,-0.7311,0.4328,0.0007,0.163,0.452
2013,13,DET,4.1786,4.699,0.7587,-1.948,-2.7436,0.3475,-0.1728,-0.4546,0.4513,1.574,2.2715,0.8392,-0.5982,-1.0429,0.3681,-0.2533,-0.1807,0.3739
2013,14,DET,3.8024,4.2449,0.7337,-1.81,-2.5421,0.3644,-1.4961,-2.4006,0.1308,0.9047,1.4986,0.7223,0.0419,-0.1944,0.5482,0.1892,0.5313,0.5437
2013,15,DET,3.2826,3.8141,0.7049,-1.5311,-2.358,0.3779,-1.3718,-2.2223,0.1524,1.0197,1.6432,0.7457,-0.1223,-0.3752,0.5096,-0.1084,0.009,0.4157
2013,16,DET,2.4015,3.0034,0.649,-1.8934,-2.99,0.3275,-1.6291,-2.5175,0.118,1.6751,2.5126,0.8662,-0.1168,-0.37,0.5107,-0.1669,-0.0778,0.396
2013,17,DET,1.5834,2.1678,0.5914,-1.1967,-2.1017,0.4007,-1.5387,-2.4199,0.1283,1.3566,2.1157,0.8195,-0.0582,-0.2298,0.5405,-0.0709,0.0001,0.4146
2014,1,DET,18.7798,10.4895,0.9592,5.8282,2.4445,0.7436,-2.719,-1.1173,0.3197,3.9612,1.7238,0.7595,-6.2825,-3.1114,0.0731,-0.3066,-0.0967,0.3907
2014,2,DET,8.9123,7.2181,0.8767,2.9367,1.8682,0.708,-3.1437,-1.9467,0.1889,4.6036,2.868,0.9033,-9.3441,-5.9013,0.0032,-0.2364,-0.1382,0.3823
2014,3,DET,5.2607,4.3128,0.7371,4.2923,3.6068,0.8107,-2.7106,-1.9463,0.189,6.2568,4.5038,0.9824,-7.3793,-6.0802,0.0023,0.6622,0.6225,0.5665
2014,4,DET,5.933,5.0606,0.7792,4.2869,3.7944,0.8207,-2.1059,-1.5629,0.2466,3.8067,3.0633,0.9193,-6.2071,-5.4952,0.0046,0.7874,0.6619,0.5755
2014,5,DET,2.8843,2.7696,0.6333,3.3513,3.1561,0.7856,-2.1594,-1.7876,0.2129,4.9859,4.5861,0.9848,-7.3762,-6.9357,0.0011,1.8045,1.6964,0.7762
2014,6,DET,1.2789,1.2077,0.5214,7.2827,7.4533,0.9487,-1.7274,-1.5965,0.2412,4.3172,4.2914,0.9775,-7.4598,-7.4706,0.0006,1.7458,1.8418,0.7987
2014,7,DET,0.7983,0.7969,0.4921,6.6183,7.2801,0.9449,-1.4247,-1.5863,0.2427,4.7749,5.2762,0.9945,-6.8285,-7.5504,0.0005,1.2531,1.5908,0.7592
2014,8,DET,1.5831,1.6046,0.5482,5.1403,5.8217,0.9027,-1.557,-1.8111,0.2091,4.133,4.9374,0.9897,-5.7866,-7.1676,0.001,1.0843,1.5516,0.7525
2014,9,DET,1.5831,1.5435,0.5444,5.1403,6.4313,0.9219,-1.557,-1.9467,0.1888,4.133,5.1667,0.993,-5.7866,-7.1274,0.0011,1.0843,1.5672,0.7561
2014,10,DET,1.8323,2.1128,0.5872,5.3658,6.3922,0.9205,-1.8019,-2.2208,0.1527,4.4943,5.8636,0.9976,-6.1874,-7.755,0.0005,0.6591,1.0324,0.6536
2014,11,DET,1.0011,1.3072,0.5284,4.3491,5.464,0.8897,-1.599,-2.0485,0.174,4.3269,5.7083,0.9972,-5.6847,-7.4555,0.0007,0.8416,1.3294,0.711
2014,12,DET,0.2845,0.5456,0.4754,4.0278,5.1397,0.8771,-1.4869,-1.9823,0.1845,3.9605,5.2962,0.9945,-4.9129,-6.7719,0.0014,-0.1078,0.0364,0.4222
2014,13,DET,0.7432,1.1059,0.5127,4.0031,5.0697,0.8747,-1.2778,-1.7774,0.2147,3.7105,5.1672,0.993,-4.46,-6.3397,0.002,-0.1449,-0.047,0.4038
2014,14,DET,1.5606,1.9728,0.5763,3.7976,4.8213,0.8641,-1.7316,-2.5566,0.1147,3.8998,5.4903,0.9959,-4.0992,-6.02,0.0027,-0.1433,-0.07,0.3981
2014,15,DET,0.8792,1.2197,0.5223,3.7481,4.7059,0.8605,-1.6427,-2.4342,0.1263,3.5486,5.1815,0.9933,-4.0238,-6.0002,0.0029,0.4358,0.8187,0.6093
2014,16,DET,1.0044,1.4669,0.5389,3.2192,4.1393,0.8361,-1.0275,-1.5049,0.2554,3.5728,5.2153,0.9936,-3.8851,-6.0599,0.0024,-0.0635,0.0134,0.4165
2014,17,DET,1.045,1.6973,0.5551,2.2471,2.7558,0.7623,-1.1215,-1.7267,0.2219,4.1702,6.209,0.9984,-3.8761,-6.2063,0.0022,0.1926,0.4625,0.5272
2015,1,DET,-3.9734,-1.9132,0.3049,-8.9937,-4.8761,0.1964,4.0617,1.7346,0.8243,3.9854,1.9839,0.8009,0.5345,0.5064,0.6936,0.601,0.0589,0.4276
2015,2,DET,-1.3862,-1.584,0.327,-10.693,-7.3925,0.0813,-1.5915,-0.8802,0.3633,3.827,2.3497,0.8473,-0.2445,0.1449,0.6172,0.3611,-0.0923,0.3915
2015,3,DET,-3.1017,-3.1419,0.2361,-7.4775,-5.9521,0.1386,-2.042,-1.5011,0.2563,3.1123,2.1847,0.8284,-0.7958,-0.4167,0.4998,1.0067,0.5626,0.5498
2015,4,DET,-4.2742,-4.7293,0.1545,-4.8743,-3.9551,0.2542,-1.9334,-1.5205,0.2538,4.135,3.5357,0.949,0.4046,0.6204,0.7141,-0.3298,-0.4958,0.307
2015,5,DET,-5.5847,-6.2478,0.0992,-4.2848,-4.0638,0.2475,-2.9343,-2.69,0.1027,1.316,1.253,0.6812,0.5292,0.8106,0.7506,-0.0253,-0.3031,0.3489
2015,6,DET,-3.2528,-4.238,0.1773,-5.0137,-4.7488,0.2048,-2.1023,-2.195,0.1556,1.7301,1.7736,0.7685,0.4514,0.7494,0.7372,-1.8511,-2.1374,0.0712
2015,7,DET,-3.6949,-4.4888,0.1661,-6.7215,-6.923,0.0982,-1.6304,-2.1151,0.165,2.4089,2.7733,0.8953,0.4593,0.6497,0.7187,-1.7451,-2.039,0.0783
2015,8,DET,-5.0754,-5.927,0.1092,-7.7622,-8.1567,0.0572,-0.8672,-1.1615,0.312,1.4435,1.7831,0.7703,0.4162,0.5981,0.7093,-2.3725,-2.7858,0.0346
2015,9,DET,-5.0754,-6.3299,0.0962,-7.7622,-8.6415,0.0443,-0.8672,-1.164,0.3112,1.4435,1.884,0.7851,0.4162,0.6143,0.7127,-2.3725,-2.788,0.0345
2015,10,DET,-4.167,-5.1358,0.1379,-6.5456,-7.615,0.0746,-1.5983,-2.0207,0.1781,1.4358,1.8854,0.7853,1.0137,1.3165,0.8317,-1.8601,-2.2623,0.0609
2015,11,DET,-3.3502,-4.2274,0.1778,-5.957,-7.3175,0.0842,-1.7438,-2.2054,0.1541,1.4827,1.9486,0.7958,0.8605,1.1732,0.8113,-1.6946,-2.1849,0.0672
2015,12,DET,-1.0892,-1.4464,0.337,-5.1083,-6.5492,0.1132,-1.7189,-2.2422,0.1502,1.8082,2.5326,0.8689,0.8034,1.0532,0.7906,-1.2157,-1.5522,0.1328
2015,13,DET,-1.3072,-1.494,0.3337,-4.9729,-6.5339,0.114,-1.8045,-2.4786,0.1217,1.924,2.7852,0.8962,0.7409,1.0179,0.7842,-0.6313,-0.8813,0.2375
2015,14,DET,-2.2822,-2.4802,0.272,-4.578,-6.2808,0.1252,-1.0625,-1.5434,0.2496,1.1962,1.8352,0.7777,0.4368,0.7016,0.7273,-0.2564,-0.4142,0.323
2015,15,DET,-1.636,-1.5947,0.3264,-4.597,-6.2962,0.1247,-0.6934,-0.9993,0.3416,1.3209,2.0603,0.8111,0.4139,0.6805,0.7237,-0.1962,-0.347,0.3372
2015,16,DET,-1.067,-1.0584,0.3594,-4.1162,-5.8059,0.147,-0.5941,-0.8883,0.3613,0.9887,1.6109,0.7414,0.5135,0.9019,0.7656,-0.0154,-0.1124,0.3878
2015,17,DET,-0.4201,-0.1044,0.4296,-3.8349,-5.5856,0.1583,-0.4261,-0.6908,0.4008,0.7386,1.2299,0.6774,0.446,0.798,0.7481,-0.2333,-0.5028,0.3053
2016,1,DET,18.237,9.6524,0.9427,-15.5821,-7.6995,0.0725,5.4572,2.727,0.9158,-2.8125,-1.5359,0.2213,2.3756,1.1289,0.8038,0.3912,0.2748,0.4789
2016,2,DET,7.6103,5.8443,0.8211,-12.2689,-8.1174,0.058,1.7214,1.5699,0.8032,-4.396,-3.3371,0.0588,1.3542,0.793,0.747,3.0765,2.1854,0.8427
2016,3,DET,10.9363,10.3495,0.9567,-12.6353,-10.1748,0.0206,0.4076,0.4748,0.632,-3.8206,-3.2561,0.0625,0.2836,0.0473,0.5987,1.4803,1.3044,0.706
2016,4,DET,6.6878,6.9263,0.8676,-13.384,-11.3033,0.0099,-0.9958,-0.7256,0.3936,-1.3042,-1.5591,0.2181,0.8225,0.547,0.7005,3.2832,3.1187,0.9331
2016,5,DET,6.5267,7.2575,0.8781,-11.2112,-10.7026,0.0148,-0.9455,-0.8372,0.3723,-1.4846,-1.7343,0.196,0.5418,0.4331,0.6786,2.3464,2.451,0.8735
2016,6,DET,9.3672,11.1726,0.9687,-13.65,-13.5128,0.0018,-1.0299,-1.0197,0.3377,-1.0365,-1.2807,0.2557,0.5779,0.4721,0.6876,2.0814,2.2857,0.8558
2016,7,DET,8.9371,10.6214,0.9615,-12.2407,-12.3734,0.0049,-1.0179,-1.1849,0.3076,-0.9394,-1.0621,0.2882,0.0345,-0.1279,0.5627,2.3494,2.7157,0.9008
2016,8,DET,7.7846,9.2165,0.9333,-10.9041,-11.2799,0.0101,-0.7078,-0.7663,0.3855,-1.0224,-1.3108,0.2506,-0.5903,-0.8512,0.408,1.366,1.7411,0.7837
2016,9,DET,6.9783,8.3396,0.9106,-9.8694,-10.4896,0.0166,-0.6044,-0.6194,0.4158,-0.6752,-0.9338,0.3077,-0.2263,-0.4244,0.4981,2.0135,2.5469,0.8841
2016,10,DET,6.9783,8.5873,0.9177,-9.8694,-10.8717,0.0134,-0.6044,-0.6246,0.4147,-0.6752,-1.0494,0.2897,-0.2263,-0.5387,0.474,2.0135,2.7354,0.9023
2016,11,DET,6.2302,7.6463,0.8907,-8.5775,-9.7241,0.0255,-1.7375,-2.0087,0.1801,0.1956,0.1492,0.4904,-0.1795,-0.4918,0.4842,1.6942,2.4633,0.8745
2016,12,DET,5.6423,6.7455,0.8611,-7.1493,-8.452,0.0485,-1.6773,-1.9272,0.1916,-0.0708,-0.296,0.4145,-0.1499,-0.4357,0.4958,1.5648,2.3576,0.863
2016,13,DET,6.2216,7.5419,0.888,-5.1376,-6.3208,0.1238,-1.4844,-1.8154,0.2085,-0.0,-0.0876,0.4491,-0.1979,-0.4365,0.4958,1.4837,2.3036,0.8573
2016,14,DET,5.7051,7.313,0.8801,-5.0561,-6.5912,0.1107,-1.5216,-1.9995,0.1813,-0.1754,-0.2421,0.4244,-0.046,-0.1484,0.5582,1.3775,2.1794,0.8415
2016,15,DET,5.3311,6.8923,0.866,-4.9845,-6.3533,0.1225,-1.9889,-2.6403,0.1074,-0.0753,-0.0396,0.4574,0.0123,-0.104,0.5678,1.2278,2.0359,0.8224
2016,16,DET,4.656,6.1448,0.8336,-5.8415,-7.6845,0.0727,-1.5262,-2.0834,0.1701,-0.3688,-0.4954,0.3801,-0.017,-0.0901,0.5703,1.2485,2.1284,0.8352
2016,17,DET,4.7163,6.5465,0.8526,-6.1567,-8.3191,0.0516,-1.3502,-1.9689,0.1859,-0.6798,-1.0247,0.2932,-0.0921,-0.2474,0.536,1.1545,2.1117,0.8328
2017,1,DET,0.3978,1.1415,0.5162,13.561,4.9544,0.869,-5.8588,-2.3552,0.1359,7.5335,3.212,0.9303,-2.2019,-1.2469,0.3266,2.7,1.4408,0.7316
2017,2,DET,0.1682,0.4618,0.4695,11.1971,6.3656,0.9197,-5.8279,-3.5891,0.0431,5.9249,3.4929,0.9467,0.7528,0.3573,0.6609,4.954,3.3977,0.9504
2017,3,DET,-1.6704,-1.0278,0.3607,11.4304,8.2022,0.9617,-4.7993,-3.5951,0.0431,1.4387,0.9975,0.6359,0.9845,0.6112,0.7118,3.1208,2.586,0.8883
2017,4,DET,-2.5623,-2.5435,0.269,10.5362,8.7284,0.9692,-3.9509,-3.2599,0.0586,3.0412,2.5527,0.8718,0.5299,0.3944,0.6695,3.7723,3.6791,0.9637
2017,5,DET,-3.0138,-2.8895,0.2509,5.9167,5.6116,0.8953,-3.31,-3.207,0.0621,3.748,3.5182,0.9482,-0.162,-0.1747,0.5522,4.1596,4.3394,0.9814
2017,6,DET,-6.9612,-6.8653,0.0797,8.3833,8.0173,0.9588,-3.3637,-3.5449,0.0452,2.5502,2.6453,0.8824,-0.1427,-0.2265,0.5413,4.2678,4.8047,0.9892
2017,7,DET,-6.9612,-6.3939,0.0938,8.3833,7.9578,0.9575,-3.3637,-3.7703,0.036,2.5502,2.7779,0.8956,-0.1427,-0.245,0.5365,4.2678,5.0477,0.9919
2017,8,DET,-5.4873,-5.1024,0.1392,5.9755,5.9002,0.9056,-3.8976,-4.5399,0.017,3.2418,3.7518,0.9601,0.0643,-0.0369,0.5813,3.604,4.3613,0.9817
2017,9,DET,-1.0863,-0.9346,0.3684,5.5235,5.8544,0.9038,-4.7628,-5.2623,0.0072,2.0357,2.5129,0.8662,-0.2092,-0.3125,0.523,3.6867,4.5286,0.9845
2017,10,DET,-0.9646,-0.9827,0.3644,5.8241,6.4759,0.9235,-4.106,-4.6877,0.0145,0.7522,1.1012,0.6542,-0.2299,-0.4301,0.4971,3.4941,4.5547,0.9851
2017,11,DET,0.1879,0.2464,0.4543,4.1953,4.7599,0.8618,-3.7602,-4.5017,0.0176,0.4065,0.711,0.5878,-0.14,-0.2958,0.5257,3.503,4.646,0.9866
2017,12,DET,0.3312,0.2517,0.455,2.3164,2.9559,0.7737,-3.8675,-4.6715,0.0146,0.5498,0.9329,0.6241,-0.0962,-0.2756,0.5308,3.5678,4.897,0.9906
2017,13,DET,0.4736,0.5299,0.4743,1.4023,1.7334,0.6982,-3.7223,-4.666,0.0148,0.1122,0.3776,0.5296,-0.5918,-0.9665,0.3848,3.0032,4.4946,0.9837
2017,14,DET,1.0205,1.322,0.5296,1.5093,1.7301,0.6979,-3.642,-4.7282,0.0137,-0.1277,0.1203,0.4851,-0.6615,-1.0046,0.3775,2.8838,4.3425,0.9815
2017,15,DET,1.0168,1.4356,0.5372,1.7481,1.9098,0.7108,-3.4133,-4.5899,0.0161,-0.203,0.0634,0.4757,-0.6282,-1.0122,0.3756,2.9312,4.6009,0.9858
2017,16,DET,0.6148,0.9894,0.5054,1.3933,1.4863,0.6817,-2.8558,-3.8509,0.0339,-0.5513,-0.4722,0.3839,-0.8538,-1.3047,0.3154,2.7089,4.4451,0.9831
2017,17,DET,0.9607,1.5511,0.5452,2.3534,2.6858,0.7579,-2.853,-4.0096,0.03,-0.5073,-0.5201,0.3763,-0.9112,-1.4548,0.2857,2.712,4.6959,0.9876
2018,1,DET,-25.5166,-9.4999,0.03,-8.0251,-4.0139,0.2505,-0.0671,0.1423,0.5691,-1.4916,-0.8609,0.3199,-16.3687,-7.8655,0.0004,1.0706,0.9965,0.6464
2018,2,DET,-10.1964,-5.2308,0.1343,-7.4286,-4.7812,0.2031,1.234,0.9667,0.7153,-3.4307,-2.4912,0.1114,-7.4342,-5.1076,0.0068,-1.6186,-0.8395,0.2441
2018,3,DET,-5.8249,-3.9145,0.1935,1.2469,0.3308,0.5987,0.7409,0.6274,0.6566,-2.2609,-2.0153,0.1603,-4.3421,-3.9392,0.0278,-0.7005,-0.2668,0.3567
2018,4,DET,-0.7323,-0.3818,0.4088,-0.9821,-1.0499,0.4858,0.7119,0.641,0.6588,-3.5183,-3.0935,0.0708,-3.1882,-3.3059,0.0585,-0.5012,-0.3054,0.3483
2018,5,DET,-0.3471,0.1139,0.4456,-3.2499,-3.0477,0.3228,0.4671,0.4305,0.6231,-3.1836,-2.952,0.0787,-1.3432,-1.6279,0.2552,2.9362,3.6763,0.9636
2018,6,DET,-0.3471,0.3627,0.4622,-3.2499,-3.3654,0.2976,0.4671,0.4297,0.6228,-3.1836,-3.0316,0.0742,-1.3432,-1.7897,0.2294,2.9362,4.0163,0.9742
2018,7,DET,2.3915,2.6257,0.6233,-4.4837,-4.3017,0.2331,1.5777,1.7937,0.8301,-3.2233,-3.4546,0.0531,-0.6068,-1.0529,0.3665,2.7596,3.9281,0.9716
2018,8,DET,3.2303,3.3648,0.6742,-5.7306,-5.5511,0.1598,1.1024,1.3852,0.7798,-2.625,-2.9352,0.0799,-1.8656,-2.5153,0.1285,2.3507,3.313,0.9452
2018,9,DET,1.0617,1.2781,0.5257,-5.1598,-5.1396,0.1812,1.3961,1.6368,0.8127,-1.8696,-2.2882,0.1313,-1.8124,-2.4762,0.1328,1.798,2.7514,0.9039
2018,10,DET,1.1167,1.3593,0.5331,-6.6876,-6.8913,0.0994,0.5557,0.6366,0.658,-1.2594,-1.5056,0.2252,-1.5819,-2.3171,0.1524,3.2022,4.7853,0.9887
2018,11,DET,0.965,1.3588,0.533,-6.7355,-7.3309,0.0838,0.6079,0.6768,0.6652,-1.2646,-1.4644,0.2306,-1.112,-1.7618,0.2336,3.6469,5.5012,0.9957
2018,12,DET,-0.2588,0.1286,0.4466,-6.273,-6.9746,0.0961,0.9651,1.0635,0.7307,-1.0674,-1.2765,0.2564,-1.4441,-2.2296,0.1641,3.3686,5.361,0.9945
2018,13,DET,-0.8476,-0.4431,0.4044,-4.8222,-5.6746,0.1542,0.6181,0.6779,0.6656,-1.4837,-1.8251,0.1836,-1.3829,-2.1724,0.1706,2.593,4.4781,0.9833
2018,14,DET,-1.5118,-1.2146,0.35,-3.894,-4.7639,0.2039,0.5512,0.51,0.6376,-0.9072,-1.0733,0.2865,-1.0962,-1.7546,0.2352,2.5168,4.3446,0.9815
2018,15,DET,-1.1458,-0.8026,0.3775,-4.0305,-4.9648,0.1915,0.6765,0.5951,0.6513,-0.8541,-0.9432,0.3064,-1.3424,-2.2383,0.1628,2.4827,4.4237,0.9826
2018,16,DET,-1.9302,-1.7027,0.3194,-4.2585,-5.2637,0.1745,0.1459,-0.0554,0.5317,-0.3188,-0.1937,0.4319,-1.156,-1.9718,0.2006,2.2977,4.3379,0.9813
2018,17,DET,-0.6689,-0.1865,0.4238,-2.7676,-3.8027,0.2647,0.0153,-0.1692,0.5073,-0.0699,0.0966,0.4805,-0.9622,-1.7887,0.2297,2.1634,4.3175,0.9805
2019,1,DET,9.9225,4.829,0.7655,5.8833,1.9087,0.7107,-7.8182,-3.3868,0.0514,-2.2049,-0.8885,0.3149,-1.4107,-1.0056,0.3773,-6.3815,-2.3861,0.0529
2019,2,DET,6.1244,3.6087,0.6907,3.078,1.7255,0.6978,-5.2497,-3.6448,0.0408,0.3476,0.4096,0.5353,-3.2782,-2.5208,0.1276,-0.0763,0.2443,0.4718
2019,3,DET,4.7651,3.1268,0.6579,3.9261,2.799,0.7652,-3.0718,-2.3857,0.1326,1.5406,1.2479,0.6801,-1.3346,-1.4917,0.2797,0.1735,0.477,0.5311
2019,4,DET,4.4078,3.0545,0.6522,2.3406,2.2595,0.7332,-5.5313,-4.6449,0.0153,1.6459,1.4523,0.7152,-0.4807,-0.7794,0.4226,2.6836,3.2767,0.9433
2019,5,DET,4.4078,3.3603,0.6739,2.3406,2.197,0.7297,-5.5313,-5.5151,0.0051,1.6459,1.7011,0.755,-0.4807,-0.8837,0.4017,2.6836,3.542,0.958
2019,6,DET,3.5293,2.8636,0.6394,2.2592,2.0741,0.722,-4.531,-5.1544,0.0085,0.9815,1.1813,0.669,2.0768,1.9438,0.9006,1.8051,2.6882,0.8977
2019,7,DET,5.445,4.4173,0.7438,-2.0761,-1.584,0.444,-3.4386,-4.1389,0.0258,-0.5127,-0.2458,0.4236,2.0001,2.0694,0.9116,1.868,2.8361,0.9122
2019,8,DET,5.9605,4.8851,0.7685,-2.9594,-2.3702,0.3773,-4.0805,-5.0555,0.0099,-0.3699,-0.0648,0.4528,1.3658,1.3857,0.8398,2.3269,3.3461,0.9473
2019,9,DET,6.2718,5.1369,0.7834,-3.6911,-3.0819,0.3193,-3.8341,-4.9704,0.0107,-1.1074,-0.8581,0.3204,1.0162,1.0227,0.7852,2.3713,3.5941,0.961
2019,10,DET,4.7858,4.0932,0.7244,-2.964,-2.6358,0.357,-3.6679,-4.7756,0.0129,-1.1777,-0.9222,0.3091,1.1332,1.1632,0.8099,2.4052,3.6014,0.9611
2019,11,DET,4.7746,4.2495,0.7339,-4.2816,-4.3154,0.2323,-3.2925,-4.4439,0.0192,-0.7938,-0.5853,0.366,0.9189,1.0322,0.7869,2.2641,3.5447,0.9581
2019,12,DET,3.9066,3.6691,0.6944,-3.359,-3.5799,0.2813,-3.3551,-4.4041,0.0198,-0.6495,-0.4463,0.3882,0.7288,0.7081,0.7282,1.1546,2.1058,0.832
2019,13,DET,3.8963,3.8728,0.7088,-3.6741,-4.1114,0.2447,-3.1951,-4.4758,0.0181,-0.6723,-0.5451,0.3719,0.547,0.4054,0.6722,1.1329,2.1474,0.8372
2019,14,DET,2.9527,3.0692,0.653,-3.4132,-3.8568,0.2613,-3.1227,-4.4893,0.0178,-0.134,0.1507,0.4907,0.1385,-0.0691,0.5742,0.9974,1.9032,0.8068
2019,15,DET,1.0022,0.9974,0.5058,-4.8575,-5.6568,0.1553,-2.7651,-4.139,0.0258,0.5303,1.0984,0.6537,0.2746,0.0669,0.6028,1.125,2.2408,0.8496
